restaurant_name,amenity_type,address,city,district,province,cuisine_type,phone,website,opening_hours,halal,vegetarian_friendly,latitude,longitude,osm_id,nearby_attractions,google_maps_link,image_url_1,image_url_2,image_url_3,image_url
Mama's Galle Fort Restaurant and Take-away,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.024923,80.219247,5871302485.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Mama%27s%20Galle%20Fort%20Restaurant%20and%20Take-away&center=6.024923,80.219247",https://images.pexels.com/photos/4400116/pexels-photo-4400116.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pagoma,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.035673,80.220956,5932127786.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Pagoma&center=6.035673,80.220956",https://images.pexels.com/photos/3951651/pexels-photo-3951651.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pedlar’s Corner Cafe,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.025934,80.215633,6036036285.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Pedlar%E2%80%99s%20Corner%20Cafe&center=6.025934,80.215633",https://images.pexels.com/photos/6877577/pexels-photo-6877577.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30614072/pexels-photo-30614072.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29845005/pexels-photo-29845005.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31213434/pexels-photo-31213434.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Hoppa,Cafe,"20, Pedler Street",Galle,Galle,Southern Province,Sri Lankan,+94 914 552 214,,,,,6.026296,80.21882,6145342686.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Hoppa&center=6.026296,80.21882",https://images.pexels.com/photos/6082133/pexels-photo-6082133.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/31968846/pexels-photo-31968846.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32255668/pexels-photo-32255668.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/19286477/pexels-photo-19286477.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Imals Restaurant,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.027382,80.216487,6151456986.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Imals%20Restaurant&center=6.027382,80.216487",https://images.pexels.com/photos/6877572/pexels-photo-6877572.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
sudam homestay,Restaurant,"Galle, 384/12, 80000, Wakwella Road",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.057248,80.205351,6292986887.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=sudam%20homestay&center=6.057248,80.205351",https://images.pexels.com/photos/11490352/pexels-photo-11490352.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Shack Cafe,Fast Food,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.032805,80.238593,6295668285.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Shack%20Cafe&center=6.032805,80.238593",https://images.pexels.com/photos/4451952/pexels-photo-4451952.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/70492/pexels-photo-70492.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1639560/pexels-photo-1639560.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1639555/pexels-photo-1639555.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Hungry Bunny,Fast Food,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.027949,80.215031,6486247687.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Hungry%20Bunny&center=6.027949,80.215031",https://images.pexels.com/photos/6130077/pexels-photo-6130077.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/17121407/pexels-photo-17121407.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/34969783/pexels-photo-34969783.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9218600/pexels-photo-9218600.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Calorie Counter,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,Yes,6.026007,80.216889,6797806762.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Calorie%20Counter&center=6.026007,80.216889",https://images.pexels.com/photos/5761696/pexels-photo-5761696.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Welle Kade,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.033672,80.218139,7051715985.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Welle%20Kade&center=6.033672,80.218139",https://images.pexels.com/photos/4451711/pexels-photo-4451711.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Mom's Hidden Kitchen,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.025542,80.218722,7058094470.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Mom%27s%20Hidden%20Kitchen&center=6.025542,80.218722",https://images.pexels.com/photos/4732675/pexels-photo-4732675.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
La Mer,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.027506,80.242451,7058096955.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=La%20Mer&center=6.027506,80.242451",https://images.pexels.com/photos/1237077/pexels-photo-1237077.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
"Kixi: Coffee, crepes and waffles",Cafe,ප්‍රදීපාගාර වීදිය,Galle,Galle,Southern Province,Sri Lankan,,,,,,6.028986,80.216273,9378097017.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Kixi%3A%20Coffee%2C%20crepes%20and%20waffles&center=6.028986,80.216273",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29415843/pexels-photo-29415843.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29394565/pexels-photo-29394565.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36577748/pexels-photo-36577748.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pizza Hut,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Italian,+94917500317,https://www.pizzahut.lk/,,,,6.065797,80.224212,9398159614.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&center=6.065797,80.224212",https://images.pexels.com/photos/36448813/pexels-photo-36448813.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/315755/pexels-photo-315755.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1015568/pexels-photo-1015568.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/271513/pexels-photo-271513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Hot hot roti,Fast Food,"Galle, Sri Lanka",Galle,Galle,Southern Province,Savory Pancakes,,,,,,6.024428,80.218467,10297731609.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Hot%20hot%20roti&center=6.024428,80.218467",https://images.pexels.com/photos/36299492/pexels-photo-36299492.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/15662255/pexels-photo-15662255.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36550107/pexels-photo-36550107.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35025955/pexels-photo-35025955.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Abacate,Cafe,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.025558,80.218732,10575675641.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Abacate&center=6.025558,80.218732",https://images.pexels.com/photos/36412537/pexels-photo-36412537.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29472397/pexels-photo-29472397.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/30294324/pexels-photo-30294324.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17493822/pexels-photo-17493822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ocean Bistro by Starbeans,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.026724,80.219564,11224417237.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Ocean%20Bistro%20by%20Starbeans&center=6.026724,80.219564",https://images.pexels.com/photos/5041568/pexels-photo-5041568.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/34429979/pexels-photo-34429979.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20460455/pexels-photo-20460455.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29780295/pexels-photo-29780295.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Dumplings cafe,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,Mo-Th 09:00-21:00; Fr-Su 09:00-22:00,,,6.025711,80.21789,11425553404.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Dumplings%20cafe&center=6.025711,80.21789",https://images.pexels.com/photos/1872888/pexels-photo-1872888.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/11520188/pexels-photo-11520188.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32083239/pexels-photo-32083239.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17468822/pexels-photo-17468822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
SEBU lounge,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.033424,80.236745,11699225569.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=SEBU%20lounge&center=6.033424,80.236745",https://images.pexels.com/photos/36183160/pexels-photo-36183160.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/15362092/pexels-photo-15362092.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32083239/pexels-photo-32083239.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/34847709/pexels-photo-34847709.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Army Cafe and Juice Bar,Fast Food,"Galle, Sri Lanka",Galle,Galle,Southern Province,Asian;Juice,,,,,,6.028533,80.214861,12017412391.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Army%20Cafe%20and%20Juice%20Bar&center=6.028533,80.214861",https://images.pexels.com/photos/35965066/pexels-photo-35965066.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/15362092/pexels-photo-15362092.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35340703/pexels-photo-35340703.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/13583311/pexels-photo-13583311.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Galle Fort Restaurant,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.029512,80.21575,12387682865.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Galle%20Fort%20Restaurant&center=6.029512,80.21575",https://images.pexels.com/photos/1121480/pexels-photo-1121480.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Aqua Pizza,Restaurant,Leyn Baan Street,Galle,Galle,Southern Province,Italian,,,,,Yes,6.025815,80.218827,12514199094.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Aqua%20Pizza&center=6.025815,80.218827",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30805565/pexels-photo-30805565.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2058128/pexels-photo-2058128.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Puppets,Cafe,Leyn Baan Street,Galle,Galle,Southern Province,Cafe,,,,,,6.02602,80.218942,12514199095.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Puppets&center=6.02602,80.218942",https://images.pexels.com/photos/3534750/pexels-photo-3534750.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/101533/pexels-photo-101533.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1307698/pexels-photo-1307698.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1307698/pexels-photo-1307698.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Street Burger,Fast Food,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.026721,80.218784,12669568301.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Street%20Burger&center=6.026721,80.218784",https://images.pexels.com/photos/5902957/pexels-photo-5902957.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/12932961/pexels-photo-12932961.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18665391/pexels-photo-18665391.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33583874/pexels-photo-33583874.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Aluroma,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.037286,80.226501,13011422701.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Aluroma&center=6.037286,80.226501",https://images.pexels.com/photos/6152377/pexels-photo-6152377.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sea cafe,Cafe,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.035578,80.220736,13011425402.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Sea%20cafe&center=6.035578,80.220736",https://images.pexels.com/photos/7573047/pexels-photo-7573047.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/10899479/pexels-photo-10899479.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/8776014/pexels-photo-8776014.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Family restaurant,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.033026,80.216418,13013052301.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Family%20restaurant&center=6.033026,80.216418",https://images.pexels.com/photos/35911698/pexels-photo-35911698.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Anods,Restaurant,"Galle, Sri Lanka",Galle,Galle,Southern Province,Sri Lankan,,,,,,6.027157,80.21652,13432603191.0,Galle Fort; Galle Lighthouse; Dutch Reformed Church,"https://www.google.com/maps/search/?api=1&query=Anods&center=6.027157,80.21652",https://images.pexels.com/photos/7518974/pexels-photo-7518974.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
